gRNA-sequence,Counts-K,Fraction-K,Counts-SK,Fraction-SK,Counts-TK,Fraction-TK,GrowthRate-SK,GrowthRateError,BindingEnergy-SK,GrowthRate-TK
r_150-f_139,347.0,0.00011331189441813199,24.0,6.443579214946526e-06,61.0,4.20266490292533e-05,-0.01948461268119094,0.06275297273163169,0.0010005003335835344,0.4059561951616382
f_123-f_132,346.0,0.00011298534717197023,45.0,1.2081711028024737e-05,16.0,1.1023383351935293e-05,0.1237512504930554,0.0535067379550683,0.13210526773056705,0.8349936312313623
f_152-r_149,345.0,0.00011265879992580847,23.0,6.175096747657088e-06,68.0,4.684937924572499e-05,-0.02782689668405088,0.06345954171585018,0.0010005003335835344,0.3691971653425019
r_150-f_131,341.0,0.00011135261094116142,15.0,4.027237009341579e-06,49.0,3.3759111515301835e-05,-0.12213474722030807,0.07084521635161169,0.0010005003335835344,0.47072992245569434
f_135-r_152,339.0,0.00011069951644883788,23.0,6.175096747657088e-06,55.0,3.789288027227757e-05,-0.0238474896064249,0.06348445146635658,0.0010005003335835344,0.4317280177964873
f_140-r_148,329.0,0.00010743404398722025,16.0,4.295719476631018e-06,62.0,4.271561048874926e-05,-0.09937031670115197,0.06974001944780187,0.0010005003335835344,0.38361836298579516
f_122-f_133,325.0,0.0001061278550025732,33.0,8.859921420551474e-06,31.0,2.135780524437463e-05,0.06760382934078005,0.05793382296333031,0.06999747880106216,0.6023828142005879
f_141-f_152,321.0,0.00010482166601792613,22.0,5.906614280367649e-06,32.0,2.2046766703870587e-05,-0.021554965689141416,0.06435414964024981,0.0010005003335835344,0.58820382860342
f_130-r_152,318.0,0.00010384202427944084,31.0,8.322956485972596e-06,41.0,2.824741983933419e-05,0.05836167947799037,0.05889336462294521,0.06013402662330355,0.5055622127818846
f_141-f_133,316.0,0.00010318892978711732,34.0,9.128403887840913e-06,46.0,3.169222713681397e-05,0.08074487974454718,0.05764711092012745,0.0841915887804207,0.4665656921530086
f_141-r_151,313.0,0.00010220928804863202,54.0,1.4498053233629684e-05,24.0,1.6535075027902938e-05,0.18784097019944287,0.05142544860278989,0.20805910848839507,0.6725219607291398
f_137-f_141,313.0,0.00010220928804863202,24.0,6.443579214946526e-06,19.0,1.309026773042316e-05,0.003905465977151567,0.06292825730931724,0.003913112223998263,0.7475778103237102
f_141-f_143,302.0,9.861726834085263e-05,43.0,1.154474609344586e-05,49.0,3.3759111515301835e-05,0.1442896965856377,0.054397905738411946,0.1558233907116496,0.43170867579590805
f_122-f_142,298.0,9.731107935620557e-05,57.0,1.5303500635498e-05,30.0,2.0668843784878675e-05,0.21124360016757157,0.05090965636959233,0.2372977512674878,0.5850523530318646
f_140-f_135,296.0,9.665798486388205e-05,73.0,1.9599220112129017e-05,30.0,2.0668843784878675e-05,0.26888823317931254,0.04818942199974664,0.31318893513219404,0.582888841148901
f_122-f_152,292.0,9.5351795879235e-05,37.0,9.933851289709228e-06,25.0,1.7224036487398894e-05,0.11784040099251471,0.05651887589665297,0.12538228808939722,0.637093937726438
f_152-r_148,292.0,9.5351795879235e-05,15.0,4.027237009341579e-06,34.0,2.3424689622862496e-05,-0.08694840135765575,0.07109660434877314,0.0010005003335835344,0.5383051609847407
f_122-f_139,288.0,9.404560689458794e-05,109.0,2.9264588934548806e-05,46.0,3.169222713681397e-05,0.3660325497977055,0.044447241752365564,0.4557576662378031,0.4367567489467021
f_130-f_123,284.0,9.273941790994089e-05,36.0,9.665368822419789e-06,29.0,1.997988232538272e-05,0.11792672654463515,0.057047699635066416,0.12548014994599985,0.5804844871734379
f_140-r_151,284.0,9.273941790994089e-05,170.0,4.564201943920456e-05,47.0,3.238118859630992e-05,0.47001536075539185,0.041000067663043524,0.634907255413315,0.4253537248453181
f_142-r_153,282.0,9.208632341761735e-05,15.0,4.027237009341579e-06,31.0,2.135780524437463e-05,-0.07904445232537134,0.07115336484063386,0.0010005003335835344,0.5567873207228236
f_152-r_153,281.0,9.175977617145559e-05,23.0,6.175096747657088e-06,39.0,2.6869496920342277e-05,0.018714320980894466,0.06382643952973553,0.018891649762754283,0.48188825846350936
r_136-f_141,281.0,9.175977617145559e-05,76.0,2.0404667513997334e-05,32.0,2.2046766703870587e-05,0.28981891988290454,0.04791234540983839,0.34223529904612043,0.54544577273202
r_150-f_138,278.0,9.07801344329703e-05,18.0,4.8326844112098946e-06,48.0,3.3070150055805875e-05,-0.034449860206418007,0.06801518236367715,0.0010005003335835344,0.41172934096413355
f_140-f_142,277.0,9.045358718680853e-05,17.0,4.5642019439204565e-06,39.0,2.6869496920342277e-05,-0.046597182022862664,0.06897108423198256,0.0010005003335835344,0.47728201037916335
f_143-r_151,277.0,9.045358718680853e-05,62.0,1.6645912971945193e-05,31.0,2.135780524437463e-05,0.2468904872473511,0.050113524806685635,0.283544626494444,0.5510397559834428
f_152-r_152,265.0,8.653502023286737e-05,22.0,5.906614280367649e-06,35.0,2.4113651082358452e-05,0.021929064625800472,0.06473006765891436,0.022173080520105946,0.4978201441686605
f_140-f_141,265.0,8.653502023286737e-05,21.0,5.63813181307821e-06,41.0,2.824741983933419e-05,0.01137737674794947,0.06550925527407868,0.01144259423997028,0.4469858882230359
r_150-r_148,265.0,8.653502023286737e-05,20.0,5.369649345788772e-06,40.0,2.7558458379838233e-05,0.00031077290444591444,0.06643654818964287,0.0010005003335835344,0.4549191382168045
r_153-f_140,251.0,8.196335878660268e-05,27.0,7.249026616814842e-06,29.0,1.997988232538272e-05,0.08069171663977816,0.06154198358539351,0.08413375764478594,0.5407995271000938
f_152-f_141,251.0,8.196335878660268e-05,40.0,1.0739298691577545e-05,45.0,3.100326567731801e-05,0.1698417879764827,0.055817010781451855,0.18613897946078153,0.39963967460431293
f_122-f_131,238.0,7.771824458649975e-05,68.0,1.8256807775681826e-05,20.0,1.3779229189919116e-05,0.3022619143689519,0.04958044913245088,0.35991148212382007,0.6430891639449985
f_140-f_133,237.0,7.739169734033799e-05,10.0,2.684824672894386e-06,43.0,2.9625342758326098e-05,-0.13158017680779363,0.0794335751315086,0.0010005003335835344,0.3958066644219448
f_140-f_134,236.0,7.706515009417623e-05,11.0,2.9533071401838246e-06,31.0,2.135780524437463e-05,-0.10900281226022861,0.07756328483901614,0.0010005003335835344,0.4995752457744819
f_122-f_140,222.0,7.249348864791153e-05,29.0,7.785991551393719e-06,14.0,9.645460432943381e-06,0.12474806561719429,0.06079177554544266,0.13324350905805254,0.7353228434194468
r_151-r_152,219.0,7.151384690942625e-05,12.0,3.221789607473263e-06,30.0,2.0668843784878675e-05,-0.07230974911629767,0.07605744282030381,0.0010005003335835344,0.4860910304747824
r_150-f_130,215.0,7.020765792477919e-05,17.0,4.5642019439204565e-06,36.0,2.4802612541854408e-05,0.010874448857956045,0.06956499447853493,0.010934007851323414,0.42159232069756575
f_137-r_152,213.0,6.955456343245566e-05,13.0,3.490272074762702e-06,25.0,1.7224036487398894e-05,-0.04785345986998682,0.07438995266533313,0.0010005003335835344,0.5357423283288714
f_131-r_152,201.0,6.56359964785145e-05,21.0,5.63813181307821e-06,26.0,1.791299794689485e-05,0.07407618318257317,0.06621969537517879,0.0769633189759016,0.5045113222557083
f_140-r_153,191.0,6.237052401689686e-05,18.0,4.8326844112098946e-06,30.0,2.0668843784878675e-05,0.050686646532385186,0.06895795972202676,0.0520163415467213,0.4421404309709229
r_150-r_147,187.0,6.106433503224981e-05,22.0,5.906614280367649e-06,42.0,2.8936381298830145e-05,0.1010034616601147,0.0656902900289829,0.10647609508535488,0.3272386927708003
f_122-f_132,183.0,5.975814604760275e-05,24.0,6.443579214946526e-06,16.0,1.1023383351935293e-05,0.1256438313502274,0.06432523883311668,0.1342674707209504,0.6303533013458672
f_122-f_138,178.0,5.8125409816793934e-05,15.0,4.027237009341579e-06,19.0,1.309026773042316e-05,0.02532094198617303,0.07230929040392149,0.025647033440913403,0.5662408986829048
f_141-f_135,167.0,5.453339010901453e-05,25.0,6.712061682235965e-06,14.0,9.645460432943381e-06,0.1556554198041454,0.0640423459193869,0.1691945973316167,0.6438596206704006
f_141-f_138,166.0,5.420684286285277e-05,24.0,6.443579214946526e-06,16.0,1.1023383351935293e-05,0.14775844796427978,0.06470366355120732,0.15988528055567683,0.5990289975035227
f_123-f_130,163.0,5.3227201124367476e-05,23.0,6.175096747657088e-06,6.0,4.133768756975734e-06,0.1422417164547131,0.06545087243007819,0.15343293999462562,0.9082907370654744
f_141-f_136,163.0,5.3227201124367476e-05,24.0,6.443579214946526e-06,14.0,9.645460432943381e-06,0.1518951046021578,0.06477697206999018,0.16475095343701113,0.6360706258465438
f_141-f_132,153.0,4.996172866274984e-05,18.0,4.8326844112098946e-06,21.0,1.4468190649415072e-05,0.1010034616601147,0.06979395977763575,0.10647609508535488,0.48546168590424793
f_130-r_153,150.0,4.898208692426455e-05,22.0,5.906614280367649e-06,14.0,9.645460432943381e-06,0.1510113057115187,0.06658259650331845,0.1637094092630107,0.6093674436405302
r_136-r_152,142.0,4.636970895497044e-05,2.0,5.369649345788772e-07,20.0,1.3779229189919116e-05,-0.38044859902608624,0.11852192742049401,0.0010005003335835344,0.4771660037700228
f_139-r_152,142.0,4.636970895497044e-05,16.0,4.295719476631018e-06,16.0,1.1023383351935293e-05,0.09121113299655895,0.07205782832805026,0.09564248130656869,0.5488576309963468
r_150-f_142,132.0,4.310423649335281e-05,12.0,3.221789607473263e-06,12.0,8.267537513951469e-06,0.04252256370574006,0.07774386243244566,0.043453123432927274,0.6178226763657307
r_150-r_153,128.0,4.179804750870575e-05,5.0,1.342412336447193e-06,26.0,1.791299794689485e-05,-0.1490719532779127,0.09568947177637097,0.0010005003335835344,0.3595256689675156
f_141-r_153,127.0,4.1471500262543985e-05,20.0,5.369649345788772e-06,15.0,1.0334421892439337e-05,0.1671468606054483,0.06903107912474404,0.18289795560637592,0.5337248629835709
f_134-r_152,116.0,3.787948055476459e-05,4.0,1.0739298691577544e-06,22.0,1.5157152108911027e-05,-0.17735724433954006,0.10121894105915011,0.0010005003335835344,0.38156999931484453
r_150-r_152,114.0,3.722638606244106e-05,10.0,2.684824672894386e-06,24.0,1.6535075027902938e-05,0.03442097444209095,0.08189330694119473,0.03502733110218537,0.34802733364145605
f_122-r_152,112.0,3.6573291570117534e-05,15.0,4.027237009341579e-06,14.0,9.645460432943381e-06,0.1304033514533787,0.07434535764606161,0.1397257971997889,0.5155097659288331
f_140-f_130,104.0,3.396091360082342e-05,7.0,1.8793772710260702e-06,12.0,8.267537513951469e-06,-0.025656350115939492,0.08925380105978974,0.0010005003335835344,0.5412259111049783
f_138-r_152,85.0,2.7756515923749913e-05,19.0,5.1011668784993334e-06,14.0,9.645460432943381e-06,0.24658900752989918,0.07203808591882364,0.2831443933473596,0.4268853613453994
f_143-r_152,81.0,2.6450326939102858e-05,3.0,8.054474018683158e-07,17.0,1.1712344811431248e-05,-0.16114889458463094,0.10959429094350552,0.0010005003335835344,0.3490204729192195
f_141-r_152,23.0,7.5105866617205645e-06,9.0,2.4163422056049473e-06,3.0,2.066884378487867e-06,0.37359541268161156,0.09561183436612308,0.4677588110271412,0.5018362002181573
